yago:Vertigo__u0028_1951_film_u0029_	Lina Yegros	Vertigo (Spanish: Vértigo) is a 1951 Spanish drama film directed by Eusebio Fernández Ardavín and starring Fernando Granada, Ana Mariscal and Lina Yegros.	<actor>
yago:Brian_Roberts__u0028_basketball_u0029_	Brian Lloyd Roberts	Brian Lloyd Roberts (born December 3, 1985) is an American professional basketball player who last played for the Unicaja of the Liga ACB.	<label>
yago:Brian_Roberts__u0028_basketball_u0029_	December 3 , 1985	Brian Lloyd Roberts (born December 3, 1985) is an American professional basketball player who last played for the Unicaja of the Liga ACB.	<birthDate>
yago:Nabanna__u0028_drama_u0029_	Nabanna	Nabanna is a Bengali language drama written by Bijon Bhattacharya and staged by the Indian People's Theatre Association (IPTA) in 1944 under the direction of Bijon Bhattacharya and Sombhu Mitra and later, in 1948, by Bohurupee under the direction of Kumar Roy.	<label>
yago:Thomas_Lowry	Thomas Lowry	Thomas Lowry (February 27, 1843 – February 4, 1909) was an American lawyer, real-estate magnate, and businessman who oversaw much of the early growth of the streetcar lines in the Twin Cities area of Minneapolis, St. Paul, and surrounding communities in Minnesota.	<label>
yago:Thomas_Lowry	February 27 , 1843 – February 4 , 1909	Thomas Lowry (February 27, 1843 – February 4, 1909) was an American lawyer, real-estate magnate, and businessman who oversaw much of the early growth of the streetcar lines in the Twin Cities area of Minneapolis, St. Paul, and surrounding communities in Minnesota.	<birthDate>
yago:Thomas_Lowry	February 27 , 1843 – February 4 , 1909	Thomas Lowry (February 27, 1843 – February 4, 1909) was an American lawyer, real-estate magnate, and businessman who oversaw much of the early growth of the streetcar lines in the Twin Cities area of Minneapolis, St. Paul, and surrounding communities in Minnesota.	<deathDate>
yago:Thomas_Lowry	Thomas Lowry	Closeup view of the Thomas Lowry Memorial statue in Smith Triangle Park at the intersection of Hennepin Avenue, Emerson Avenue, and 24th Street in �Minneapolis.	<label>
yago:Thomas_Lowry	1892 to 1909	Built in 1924, part of seven cascading pools in Thomas Lowry Park at 900 Douglas Ave. S., Minneapolis Lowry also served as president of what would become Soo Line Railroad from 1889 to 1890 and again from 1892 to 1909.	<deathDate>
yago:Thomas_Lowry	Thomas Lowry	Thomas Lowry Park is located at Douglas and Mount Curve Avenues in Lowry Hill, also in memorial of Thomas Lowry.	<label>
yago:William_Burnett	William Burnett	Sir Martin Archer Shee Sir William Burnett, KCB, FRS (16 January 1779 – 16 February 1861)	<label>
yago:William_Burnett	16 January 1779 –	Sir Martin Archer Shee Sir William Burnett, KCB, FRS (16 January 1779 – 16 February 1861)	<birthDate>
yago:William_Burnett	16 January 1779	Burnett was born in Montrose, Scotland on 16 January 1779 and attended Montrose Grammar School.	<birthDate>
yago:William_Burnett	the Royal Society	Burnett was an elected a Fellow of the Royal Society in 1833.	<memberOf>
yago:William_Burnett	16 February 1861	On retirement he settled at Chichester, where he died on 16 February 1861.	<deathDate>
yago:54__u0028_film_u0029_	54	54 is a 1998 American drama film about Studio 54, a world-famous New York City discotheque, written and directed by Mark Christopher.	<label>
yago:54__u0028_film_u0029_	Studio 54	54 is a 1998 American drama film about Studio 54, a world-famous New York City discotheque, written and directed by Mark Christopher.	<label>
yago:54__u0028_film_u0029_	Ryan Phillippe	It stars Ryan Phillippe, Salma Hayek, Neve Campbell, and Mike Myers as Steve Rubell, the club's co-founder.	<actor>
yago:54__u0028_film_u0029_	Salma Hayek	It stars Ryan Phillippe, Salma Hayek, Neve Campbell, and Mike Myers as Steve Rubell, the club's co-founder.	<actor>
yago:54__u0028_film_u0029_	Neve Campbell	It stars Ryan Phillippe, Salma Hayek, Neve Campbell, and Mike Myers as Steve Rubell, the club's co-founder.	<actor>
yago:54__u0028_film_u0029_	Mike Myers	It stars Ryan Phillippe, Salma Hayek, Neve Campbell, and Mike Myers as Steve Rubell, the club's co-founder.	<actor>
yago:54__u0028_film_u0029_	1998	Prior to its release in 1998, the film was extensively reshot and recut, and then released to poor critical reaction, but somewhat respectable box office.	<dateCreated>
yago:Canajoharie	Canajoharie	"Canajoharie , also known as the ""Upper Castle"", was the name of one of two major towns of the Mohawk nation in 1738."	<label>
yago:Canajoharie	Canajoharie	"According to Joseph Brant, Canajoharie means ""a kettle stuck on a pole."	<label>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<location>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<label>
yago:Epirus__u0028_ancient_state_u0029_	Greek	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Ápeiros	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Attic	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Ḗpeiros	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Greek	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<location>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<label>
yago:Epirus__u0028_ancient_state_u0029_	Balkans	Epirus (; Northwest Greek: , Ápeiros; Attic: , Ḗpeiros) was an ancient Greek state, located in the geographical region of Epirus in the western Balkans.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Epirotes	The homeland of the ancient Epirotes was bordered by the Aetolian League to the south, Thessaly and Macedonia to the east, and Illyrian tribes to the north.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	the Aetolian League	The homeland of the ancient Epirotes was bordered by the Aetolian League to the south, Thessaly and Macedonia to the east, and Illyrian tribes to the north.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Thessaly	The homeland of the ancient Epirotes was bordered by the Aetolian League to the south, Thessaly and Macedonia to the east, and Illyrian tribes to the north.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Macedonia	The homeland of the ancient Epirotes was bordered by the Aetolian League to the south, Thessaly and Macedonia to the east, and Illyrian tribes to the north.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Illyrian	The homeland of the ancient Epirotes was bordered by the Aetolian League to the south, Thessaly and Macedonia to the east, and Illyrian tribes to the north.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Epirote	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Pyrrhus	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<location>
yago:Epirus__u0028_ancient_state_u0029_	Epirus	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<label>
yago:Epirus__u0028_ancient_state_u0029_	Greek	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Macedon	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Rome	For a brief period (280–275 BC), the Epirote king Pyrrhus managed to make Epirus a powerful state in the Greek world, comparable to the likes of Macedon and Rome.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Rome	His armies marched against Rome during an unsuccessful campaign in Italy.	<dateCreated>
yago:Epirus__u0028_ancient_state_u0029_	Italy	His armies marched against Rome during an unsuccessful campaign in Italy.	<dateCreated>
yago:Mike_Shanahan__u0028_writer_u0029_	Mike Shanahan	Mike Shanahan is a British biologist and writer whose work focuses on rainforests, climate change, biodiversity and related issues.	<label>
yago:Mike_Shanahan__u0028_writer_u0029_	Mike Shanahan	In 2005, he and colleagues won the 'Best Science Writing on the World Wide Web' prize in the Association of British Science Writers Awards, for their coverage of the Indian Ocean tsunami.	<label>
yago:Mike_Shanahan__u0028_writer_u0029_	Mike Shanahan	From 2006-2014, Shanahan was the International Institute for Environment and Development's press officer.	<label>
yago:Mike_Shanahan__u0028_writer_u0029_	Mike Shanahan	He published research and guidance on media coverage of climate change, biodiversity and pastoralism.	<label>
yago:Sweden_u002C__Missouri	Sweden	Sweden is an unincorporated community in Douglas County, Missouri, United States.	<label>
yago:Sweden_u002C__Missouri	Missouri	Sweden is an unincorporated community in Douglas County, Missouri, United States.	<location>
yago:Sweden_u002C__Missouri	United States	Sweden is an unincorporated community in Douglas County, Missouri, United States.	<location>
yago:Sweden_u002C__Missouri	Sweden	Sweden lies in the south-central part of the county.	<label>
yago:Sweden_u002C__Missouri	Sweden	The former Sweden store is located on Missouri Route 14, one-half mile east of the intersection of Route 14 and State Route P.	<label>
yago:Sweden_u002C__Missouri	Sweden	Sweden community church and cemetery lie one- quarter mile north of the former store location on a county road.	<label>
yago:Sweden_u002C__Missouri	Sweden	Sweden, Missouri 7.5 minute Topographic Quadrangle, USGS, 1982	<label>
yago:Joe_Wright__u0028_baseball_u0029_	Joel Sherman Wright	Joel Sherman Wright (1869 – September 20, 1909) was a professional baseball player.	<label>
yago:Joe_Wright__u0028_baseball_u0029_	1869 – September 20 , 1909	Joel Sherman Wright (1869 – September 20, 1909) was a professional baseball player.	<deathDate>
yago:Joe_Wright__u0028_baseball_u0029_	1869 – September 20 , 1909	Joel Sherman Wright (1869 – September 20, 1909) was a professional baseball player.	<birthDate>
yago:Joe_Wright__u0028_baseball_u0029_	Pittsburgh Pirates	He played parts of two seasons in Major League Baseball for the Louisville Colonels and Pittsburgh Pirates in 1895–96, primarily as an outfielder.	<memberOf>
yago:Joe_Wright__u0028_baseball_u0029_	1909	He died in 1909.	<deathDate>
yago:Jerry_Adler	Jerry Adler	Jerry Adler (born February 4, 1929) is an American theatre director, and producer, and television and film actor.	<label>
yago:Jerry_Adler	February 4 , 1929	Jerry Adler (born February 4, 1929) is an American theatre director, and producer, and television and film actor.	<birthDate>
yago:Kelston__u0028_New_Zealand_electorate_u0029_	Kelston	Electorate boundaries for the Kelston electorate, which was first formed for the Kelston is a New Zealand parliamentary electorate that returns one member to the House of Representatives.	<label>
yago:Kelston__u0028_New_Zealand_electorate_u0029_	Kelston	Electorate boundaries for the Kelston electorate, which was first formed for the Kelston is a New Zealand parliamentary electorate that returns one member to the House of Representatives.	<label>
yago:Material__u0028_Casiopea_album_u0029_	1999	Material is the thirty-second album by the jazz fusion group Casiopea, recorded and released in 1999.	<dateCreated>
yago:Graphite__u0028_album_u0029_	Graphite	Graphite is the sixth studio album by Polish gothic rock band Closterkeller.	<label>
yago:Graphite__u0028_album_u0029_	April 26 , 1999	It was released on April 26, 1999 in Poland through Metal Mind Productions.	<dateCreated>
yago:Graphite__u0028_album_u0029_	March 1999	The album was recorded at Q-Sound studio in March 1999.	<dateCreated>
yago:Graphite__u0028_album_u0029_	Graphite	Graphite is considered to be one of the most important albums in the history of Polish rock.	<label>
yago:Sweden_u002C__Georgia	Sweden	Sweden is an extinct town in Pickens County, in the U.S. state of Georgia.	<label>
yago:Vértigo__u0028_La_Ley_album_u0029_	Vértigo	Vértigo is La Ley's fifth album.	<label>
yago:Ashok_Kumar__u0028_politician_u0029_	Ashok Kumar	Ashok Kumar is an Indian politician from Samastipur ( Bihar) and of the 'वारिसनगर' Bihar Legislative Assembly.	<label>
yago:Montet	Montet	Montet is a municipality in the district of Glâne in the canton of Fribourg in Switzerland.	<label>
yago:Montet	Switzerland	Montet is a municipality in the district of Glâne in the canton of Fribourg in Switzerland.	<location>
yago:You_u0027_ve_Got_a_Friend	1971	You've Got a Friend is a 1971 song written by Carole King.	<dateCreated>
yago:You_u0027_ve_Got_a_Friend	1971	His was released as a single in 1971 reaching number 1 on the Billboard Hot 100 and number 4 on the UK Singles Chart.	<dateCreated>
yago:You_u0027_ve_Got_a_Friend	1971	The two versions were recorded simultaneously in 1971 with shared musicians.	<dateCreated>
yago:Material__u0028_band_u0029_	Material	Material is a musical group formed in 1979 and led by bass guitarist Bill Laswell.	<label>
yago:Material__u0028_band_u0029_	1979	Material is a musical group formed in 1979 and led by bass guitarist Bill Laswell.	<dateCreated>
yago:Belovo_u002C__Kemerovo_Oblast	Belovo	Belovo is a town in Kemerovo Oblast, Russia, located on the Bachat River south of Kemerovo.	<label>
yago:Belovo_u002C__Kemerovo_Oblast	Russia	Belovo is a town in Kemerovo Oblast, Russia, located on the Bachat River south of Kemerovo.	<location>
yago:Sweden_u002C__Arkansas	Sweden	Sweden is an unincorporated community in Jefferson County, Arkansas, United States.	<label>
yago:Sweden_u002C__Arkansas	United States	Sweden is an unincorporated community in Jefferson County, Arkansas, United States.	<location>
yago:Sweden_u002C__Arkansas	Sweden	Sweden is located on Arkansas Highway 88, east of Pine Bluff.	<label>
yago:Sweden_u002C__Arkansas	Sweden	On January 22, 2012, an EF2 tornado struck Sweden, damaging grain bins and metal buildings; the tornado continued to a point northeast of Lodge Corner in Arkansas County.	<label>
yago:Bill_Cartwright__u0028_footballer_u002C__born_1922_u0029_	William John Cartwright	William John Cartwright (11 June 1922 – June 1992) was an English footballer, who played as a wing half in the Football League for Tranmere Rovers.	<label>
yago:Bill_Cartwright__u0028_footballer_u002C__born_1922_u0029_	11 June 1922 – June 1992	William John Cartwright (11 June 1922 – June 1992) was an English footballer, who played as a wing half in the Football League for Tranmere Rovers.	<birthDate>
yago:Bill_Cartwright__u0028_footballer_u002C__born_1922_u0029_	11 June 1922 – June 1992	William John Cartwright (11 June 1922 – June 1992) was an English footballer, who played as a wing half in the Football League for Tranmere Rovers.	<deathDate>
yago:Ring_Road__u0028_Kathmandu_u0029_	Ring Road	Ring Road at Koteshwor Kathmandu Ring Road is an eight-lane ring road circling around the cities of Kathmandu and Lalitpur.	<label>
yago:Ring_Road__u0028_Kathmandu_u0029_	the Ring Road	The total length of the Ring Road is . It has a right of way of 62m(with 31m on either side of the center line).	<label>
yago:German_People_u0027_s_Party__u0028_1868_u0029_	1868	The German People's Party (, DtVP) was a German liberal party created in 1868 by the wing of the German Progress Party which during the conflict about whether the unification of Germany should be led by the Kingdom of Prussia or Austria-Hungary supported Austria.	<dateCreated>
yago:German_People_u0027_s_Party__u0028_1868_u0029_	the German Empire	After the establishment of the German Empire in 1871 under Prussia, the solution which excluded Austria, it advocated federalist structures and defended the South German states' rights against increasing strengthening of the central government in Berlin.	<location>
yago:German_People_u0027_s_Party__u0028_1868_u0029_	the German Empire	In contrast to the National Liberal Party, the party stood in staunch opposition against the policy of Otto von Bismarck from the establishment of the German Empire.	<location>
yago:Geordie__u0028_film_u0029_	Geordie	Geordie (released in the United States as Wee Geordie) is a 1955 British film directed and co-produced by Frank Launder, with Bill Travers in the title role as a Scotsman who becomes an athlete and competes at the 1956 Summer Olympics in Melbourne.	<label>
yago:Geordie__u0028_film_u0029_	Frank Launder	Geordie (released in the United States as Wee Geordie) is a 1955 British film directed and co-produced by Frank Launder, with Bill Travers in the title role as a Scotsman who becomes an athlete and competes at the 1956 Summer Olympics in Melbourne.	<director>
yago:Geordie__u0028_film_u0029_	Bill Travers	Geordie (released in the United States as Wee Geordie) is a 1955 British film directed and co-produced by Frank Launder, with Bill Travers in the title role as a Scotsman who becomes an athlete and competes at the 1956 Summer Olympics in Melbourne.	<actor>
yago:West_Island__u0028_Lacepede_Islands_u0029_	West Island	West Island is an island within the Lacepede Islands group, which sits about 30 kilometres (20 mi) off the coast of the Dampier Peninsula in north-west Western Australia.	<label>
yago:West_Island__u0028_Lacepede_Islands_u0029_	Western Australia	West Island is an island within the Lacepede Islands group, which sits about 30 kilometres (20 mi) off the coast of the Dampier Peninsula in north-west Western Australia.	<location>
yago:Graphite__u0028_software_u0029_	Graphite	Example output Graphite is a free open-source software (FOSS) tool that monitors and graphs numeric time-series data such as the performance of computer systems.	<label>
yago:Graphite__u0028_software_u0029_	Graphite	Graphite was developed by Orbitz Worldwide, Inc and released as open-source software in 2008.	<label>
yago:Graphite__u0028_software_u0029_	Graphite	Graphite collects, stores, and displays time-series data in real time.	<label>
yago:Mortal_Kombat__u0028_film_series_u0029_	Mortal Kombat	Mortal Kombat is an American series of martial arts action films based on the fighting video game series of the same name by Midway Games.	<label>
yago:Mortal_Kombat__u0028_film_series_u0029_	Mortal Kombat	The first film was produced by Lawrence Kasanoff’s Threshold Entertainment as part of a plan to create Mortal Kombat projects in multiple forms (films, cartoons, TV shows, etc.)	<label>
yago:Mortal_Kombat__u0028_film_series_u0029_	Mortal Kombat	Warner Bros., having become the parent of New Line Cinema in 2008 (after over a decade of both operating as separate divisions of Time Warner), made a bid to purchase most of Midway's assets, including Mortal Kombat.	<label>
yago:Mortal_Kombat__u0028_film_series_u0029_	Mortal Kombat	"In re: Midway Games Inc., et al., Debtors, Bankruptcy No. 09-10465; Threshold Entertainment, Inc. v. Midway Games Inc., et al., Adv. Case No. 09-51081, U.S. Bankruptcy Court, D. Delaware, March 29, 2011; and ""Finish Him! Bankruptcy Court Dismissed Suit Over Mortal Kombat Intellectual Property Rights for Lack of Subject-Matter Jurisdiction"", Morris James, LLP, September 2, 2011"	<label>
yago:Russia_in_the_Junior_Eurovision_Song_Contest_2006	Russia	Russia participated in the Junior Eurovision Song Contest 2006 in Bucharest, Romania.	<location>
yago:Russia_in_the_Junior_Eurovision_Song_Contest_2006	Russia	Russia participated in the Junior Eurovision Song Contest 2006 in Bucharest, Romania.	<label>
yago:Victory__u0028_Narada_Michael_Walden_album_u0029_	Victory	Victory is the fifth full-length studio release from noted R&B;/soul/pop singer/songwriter/drummer/producer Narada Michael Walden.	<label>
yago:Victory__u0028_Narada_Michael_Walden_album_u0029_	1980	Released in 1980 on Atlantic, it featured him once again teaming up with producer Bob Clearmountain.	<dateCreated>
yago:Bartleby__u0028_2001_film_u0029_	Bartleby	"Bartleby is a 2001 American comedy film adaptation of Herman Melville's short story ""Bartleby, the Scrivener""."	<label>
yago:Bartleby__u0028_2001_film_u0029_	Crispin Glover	The film was directed by Jonathan Parker, and stars Crispin Glover as Bartleby, and David Paymer as his boss.	<actor>
yago:Bartleby__u0028_2001_film_u0029_	Bartleby	The film was directed by Jonathan Parker, and stars Crispin Glover as Bartleby, and David Paymer as his boss.	<label>
yago:Bartleby__u0028_2001_film_u0029_	David Paymer	The film was directed by Jonathan Parker, and stars Crispin Glover as Bartleby, and David Paymer as his boss.	<actor>
yago:Neverland__u0028_miniseries_u0029_	Neverland	Neverland is a fantasy miniseries that aired on the Syfy network (United States) on December 4 and 5, 2011, and Sky Movies (United Kingdom) on December 9 and 16 December on Zee Cinema (India), written and directed by Nick Willing.	<label>
yago:Neverland__u0028_miniseries_u0029_	December 4 and 5 , 2011	Neverland is a fantasy miniseries that aired on the Syfy network (United States) on December 4 and 5, 2011, and Sky Movies (United Kingdom) on December 9 and 16 December on Zee Cinema (India), written and directed by Nick Willing.	<dateCreated>
yago:Neverland__u0028_miniseries_u0029_	Nick Willing	Neverland is a fantasy miniseries that aired on the Syfy network (United States) on December 4 and 5, 2011, and Sky Movies (United Kingdom) on December 9 and 16 December on Zee Cinema (India), written and directed by Nick Willing.	<director>
yago:Supergirl	Supergirl	Supergirl is the name of several fictional superheroine characters appearing in American comic books published by DC Comics.	<label>
yago:Supergirl	Supergirl	The original and most well known Supergirl is Kara Zor-El, also known as the cousin of the superhero Superman.	<label>
yago:Supergirl	Supergirl	Supergirl plays a supporting role in various DC Comics publications, including Action Comics, Superman, and several comic book series unrelated to Superman.	<label>
yago:Supergirl	Supergirl	In 1969, Supergirl's adventures became the lead feature in Adventure Comics, and she later starred in an eponymous comic book series which debuted in 1972 and ran until 1974, followed by a second monthly comic book series, The Daring New Adventures of Supergirl, which ran from 1982 to 1984.	<label>
yago:Supergirl	Supergirl	Due to changing editorial policy at DC, Supergirl was initially killed off in the 1985 limited series Crisis on Infinite Earths.	<label>
yago:Supergirl	Supergirl	Following the conclusion of Crisis on Infinite Earths, several different characters written as having no familial relationship to Superman have assumed the role of Supergirl, including Matrix, Linda Danvers, and Cir- El.	<label>
yago:Supergirl	Linda Danvers	Following the conclusion of Crisis on Infinite Earths, several different characters written as having no familial relationship to Superman have assumed the role of Supergirl, including Matrix, Linda Danvers, and Cir- El.	<label>
yago:Supergirl	Supergirl	"Following the cancellation of the third Supergirl comic book series (1996–2003), which starred the Matrix/Linda Danvers version of the character, a modern version of Kara Zor-El was reintroduced into the DC Comics continuity in ""The Supergirl from Krypton"" story within Superman/Batman #8 ."	<label>
yago:Supergirl	Linda Danvers	"Following the cancellation of the third Supergirl comic book series (1996–2003), which starred the Matrix/Linda Danvers version of the character, a modern version of Kara Zor-El was reintroduced into the DC Comics continuity in ""The Supergirl from Krypton"" story within Superman/Batman #8 ."	<label>
yago:Supergirl	Supergirl	This modern Kara Zor-El stars as Supergirl in an eponymous comic book series and additionally in a supporting role in various other DC Comics publications.	<label>
yago:Supergirl	Supergirl	In May 2011, Supergirl placed 94th on IGN's list of the Top 100 Comic Book Heroes of All Time.	<label>
yago:Iron_Cross	The Iron Cross	The Iron Cross was normally a military decoration only, though there were instances of it being awarded to civilians for performing military functions.	<label>
yago:Aude__u0028_river_u0029_	Aude	The Aude (; ; Latin Atax ) is a river of southern France that is long.	<label>
yago:Aude__u0028_river_u0029_	France	The Aude (; ; Latin Atax ) is a river of southern France that is long.	<location>
yago:Aude__u0028_river_u0029_	Aude	The river gave its name to the Aude department.	<label>
yago:Neverland__u0028_film_u0029_	Neverland	Neverland, full title Neverland: Never Grow Up, Never Grow Old, is a 2003 indie film by director Damion Dietz with New Media Entertainment and is a dark and surreal modern re-imagining of the classic of Peter Pan and other characters in J. M. Barrie's 1904 play Peter Pan; or, the Boy Who Wouldn't Grow Up and 1911 novel Peter and Wendy.	<label>
yago:Neverland__u0028_film_u0029_	2003	Neverland, full title Neverland: Never Grow Up, Never Grow Old, is a 2003 indie film by director Damion Dietz with New Media Entertainment and is a dark and surreal modern re-imagining of the classic of Peter Pan and other characters in J. M. Barrie's 1904 play Peter Pan; or, the Boy Who Wouldn't Grow Up and 1911 novel Peter and Wendy.	<dateCreated>
yago:Neverland__u0028_film_u0029_	Damion Dietz	Neverland, full title Neverland: Never Grow Up, Never Grow Old, is a 2003 indie film by director Damion Dietz with New Media Entertainment and is a dark and surreal modern re-imagining of the classic of Peter Pan and other characters in J. M. Barrie's 1904 play Peter Pan; or, the Boy Who Wouldn't Grow Up and 1911 novel Peter and Wendy.	<director>
yago:Çandır_u002C__Kalecik	Çandır	Çandır is a village in the District of Kalecik, Ankara Province, Turkey.	<label>
yago:Çandır_u002C__Kalecik	Turkey	Çandır is a village in the District of Kalecik, Ankara Province, Turkey.	<location>
yago:Joe_Wright__u0028_greyhound_trainer_u0029_	1855	Born Joseph Wright (b. 1855) in Waverton, Cheshire, the eldest son of Joseph & Anne Wright of Avenue Farm, previous of The White Lion Inn.	<birthDate>
yago:Joe_Wright__u0028_greyhound_trainer_u0029_	17 November 1923	His sons Harold, Bob, Tom, Joe and George all followed their father’s footsteps as trainers.	<deathDate>
yago:Joe_Wright__u0028_greyhound_trainer_u0029_	1923	He died in 1923 at Park Farm, Raven Meols Lane, Formby after a long illness at the age of 69 years.	<deathDate>
yago:Joe_Wright__u0028_greyhound_trainer_u0029_	Joe Wright	During the burial service, at St Peters, Formby a sincere tribute was paid by the Canon in a short address, in which he referred to Joe Wright as a good Christian and a good sportsman.	<label>
yago:Ashok_Kumar__u0028_golfer_u0029_	Ashok Kumar	Ashok Kumar (born 20 July 1983) is a professional golfer from India, currently playing on the Professional Golf Tour of India, where he was the 2003/04 and the 2006/07 Order of Merit winner.	<label>
yago:Ashok_Kumar__u0028_golfer_u0029_	20 July 1983	Ashok Kumar (born 20 July 1983) is a professional golfer from India, currently playing on the Professional Golf Tour of India, where he was the 2003/04 and the 2006/07 Order of Merit winner.	<birthDate>
yago:Ashok_Kumar__u0028_golfer_u0029_	Bihar	Kumar was born in Bihar in 1983 and turned professional in 2002.	<birthPlace>
yago:Ashok_Kumar__u0028_golfer_u0029_	1983	Kumar was born in Bihar in 1983 and turned professional in 2002.	<birthDate>
yago:Splinter__u0028_2006_film_u0029_	Splinter	Splinter is a 2006 American police-action film set in Los Angeles directed by Michael D. Olmos and starring Tom Sizemore, Noel Gugliemi and Edward James Olmos.	<label>
yago:Splinter__u0028_2006_film_u0029_	Tom Sizemore	Splinter is a 2006 American police-action film set in Los Angeles directed by Michael D. Olmos and starring Tom Sizemore, Noel Gugliemi and Edward James Olmos.	<actor>
yago:Splinter__u0028_2006_film_u0029_	Edward James Olmos	Splinter is a 2006 American police-action film set in Los Angeles directed by Michael D. Olmos and starring Tom Sizemore, Noel Gugliemi and Edward James Olmos.	<actor>
yago:Splinter__u0028_2006_film_u0029_	United States	"Noel Gugliemi, who starred as the lead character's brother, stated that the filmmakers wanted to create ""a Mexican version of Friday, a Mexican version of Menace II Society.""Flash Bang Review of Splinter The film grossed $12,918 in United States theaters."	<locationCreated>
yago:Disraeli__u0028_1921_film_u0029_	George Arliss	George Arliss (third from right) in the 1921 silent version of the film George Arliss and Reginald Denny Disraeli (1921) is an American silent historical drama film directed by Henry Kolker and starring George Arliss.	<actor>
yago:Disraeli__u0028_1921_film_u0029_	1921	George Arliss (third from right) in the 1921 silent version of the film George Arliss and Reginald Denny Disraeli (1921) is an American silent historical drama film directed by Henry Kolker and starring George Arliss.	<dateCreated>
yago:Disraeli__u0028_1921_film_u0029_	George Arliss	George Arliss (third from right) in the 1921 silent version of the film George Arliss and Reginald Denny Disraeli (1921) is an American silent historical drama film directed by Henry Kolker and starring George Arliss.	<actor>
yago:Disraeli__u0028_1921_film_u0029_	1921	George Arliss (third from right) in the 1921 silent version of the film George Arliss and Reginald Denny Disraeli (1921) is an American silent historical drama film directed by Henry Kolker and starring George Arliss.	<dateCreated>
